Source,Target,Type,Id,Label,timeset,Weight,value
20085,21043,Undirected,14625,,,12,12
20077,50077,Undirected,14626,,,2,2
10534,90014,Undirected,14627,,,2,2
20175,40052,Undirected,14628,,,1,1
11045,20998,Undirected,14629,,,4,4
20270,40196,Undirected,14630,,,1,1
11250,21093,Undirected,14631,,,1,1
20314,21166,Undirected,14632,,,1,1
20926,40007,Undirected,14633,,,1,1
10190,20324,Undirected,14634,,,2,2
21660,60052,Undirected,14635,,,1,1
10329,10563,Undirected,14636,,,5,5
20592,21586,Undirected,14637,,,2,2
20051,20801,Undirected,14638,,,10,10
10153,40130,Undirected,14639,,,3,3
10434,11008,Undirected,14640,,,1,1
20112,20552,Undirected,14641,,,7,7
10838,21323,Undirected,14642,,,3,3
40132,50021,Undirected,14643,,,2,2
10578,21538,Undirected,14644,,,1,1
20011,20502,Undirected,14645,,,1,1
20617,30244,Undirected,14646,,,1,1
20668,60043,Undirected,14647,,,7,7
20161,20263,Undirected,14648,,,1,1
10595,21211,Undirected,14649,,,2,2
10302,20850,Undirected,14650,,,1,1
10523,21593,Undirected,14651,,,1,1
40071,50051,Undirected,14652,,,2,2
10297,40049,Undirected,14653,,,1,1
21379,60059,Undirected,14654,,,92,92
20251,20477,Undirected,14655,,,2,2
21231,21745,Undirected,14656,,,11,11
11184,30238,Undirected,14657,,,51,51
20068,21721,Undirected,14658,,,1,1
10067,60014,Undirected,14659,,,2,2
10392,20106,Undirected,14660,,,11,11
20134,20278,Undirected,14661,,,2,2
10230,10689,Undirected,14662,,,7,7
10099,20077,Undirected,14663,,,93,93
20694,20924,Undirected,14664,,,7,7
20487,40078,Undirected,14665,,,1,1
10107,20388,Undirected,14666,,,1,1
20986,21681,Undirected,14667,,,3,3
20093,21148,Undirected,14668,,,1,1
21560,40135,Undirected,14669,,,1,1
40031,40139,Undirected,14670,,,2,2
21560,30140,Undirected,14671,,,1,1
11165,40134,Undirected,14672,,,12,12
20365,50075,Undirected,14673,,,1,1
21433,21441,Undirected,14674,,,10,10
11240,21012,Undirected,14675,,,3,3
10048,20023,Undirected,14676,,,1,1
11060,20868,Undirected,14677,,,4,4
10838,20768,Undirected,14678,,,24,24
30136,40076,Undirected,14679,,,3,3
10120,60024,Undirected,14680,,,3,3
11005,40196,Undirected,14681,,,1,1
20104,21692,Undirected,14682,,,2,2
20730,40066,Undirected,14683,,,1,1
10141,21560,Undirected,14684,,,17,17
20281,60047,Undirected,14685,,,26,26
20393,30413,Undirected,14686,,,2,2
20322,20750,Undirected,14687,,,2,2
40007,40110,Undirected,14688,,,2,2
20614,60047,Undirected,14689,,,1,1
11080,20578,Undirected,14690,,,3,3
21628,40164,Undirected,14691,,,1,1
21540,40050,Undirected,14692,,,3,3
10828,20920,Undirected,14693,,,1,1
30229,60091,Undirected,14694,,,5,5
40134,60028,Undirected,14695,,,2,2
10838,20324,Undirected,14696,,,1,1
20214,20471,Undirected,14697,,,1,1
10838,20327,Undirected,14698,,,1,1
10350,40069,Undirected,14699,,,1,1
10594,21537,Undirected,14700,,,1,1
11007,20315,Undirected,14701,,,23,23
10861,21158,Undirected,14702,,,2,2
11386,20999,Undirected,14703,,,2,2
20277,21528,Undirected,14704,,,1,1
10035,21511,Undirected,14705,,,1,1
20317,40137,Undirected,14706,,,2,2
10626,20398,Undirected,14707,,,3,3
40062,60055,Undirected,14708,,,1,1
20306,20813,Undirected,14709,,,2,2
20551,40127,Undirected,14710,,,1,1
20131,60085,Undirected,14711,,,25,25
20418,40042,Undirected,14712,,,7,7
10833,90004,Undirected,14713,,,1,1
40005,40189,Undirected,14714,,,1,1
11078,20124,Undirected,14715,,,14,14
10603,21291,Undirected,14716,,,1,1
20724,30326,Undirected,14717,,,1,1
21485,60037,Undirected,14718,,,2,2
10659,50021,Undirected,14719,,,1,1
50015,60047,Undirected,14720,,,3,3
10612,10771,Undirected,14721,,,9,9
30319,40191,Undirected,14722,,,2,2
10929,20315,Undirected,14723,,,1,1
11141,20442,Undirected,14724,,,1,1
30180,30268,Undirected,14725,,,1,1
10632,21778,Undirected,14726,,,2,2
20783,60047,Undirected,14727,,,3,3
21631,90004,Undirected,14728,,,4,4
20704,20808,Undirected,14729,,,2,2
20710,21566,Undirected,14730,,,3,3
11327,20119,Undirected,14731,,,3,3
10716,10738,Undirected,14732,,,1,1
20921,60070,Undirected,14733,,,3,3
10538,21033,Undirected,14734,,,15,15
20632,40058,Undirected,14735,,,1,1
10882,20617,Undirected,14736,,,1,1
30224,30268,Undirected,14737,,,1,1
10061,20175,Undirected,14738,,,5,5
20165,30302,Undirected,14739,,,2,2
20212,20433,Undirected,14740,,,15,15
40052,60014,Undirected,14741,,,16,16
10583,21783,Undirected,14742,,,1,1
20260,60013,Undirected,14743,,,1,1
10130,11250,Undirected,14744,,,1,1
10488,21456,Undirected,14745,,,8,8
20459,40026,Undirected,14746,,,1,1
21313,21577,Undirected,14747,,,1,1
10547,10924,Undirected,14748,,,2,2
60024,60055,Undirected,14749,,,1,1
40058,60011,Undirected,14750,,,2,2
11348,21181,Undirected,14751,,,1,1
20997,40049,Undirected,14752,,,1,1
20888,21080,Undirected,14753,,,2,2
20175,40137,Undirected,14754,,,1,1
20006,21727,Undirected,14755,,,1,1
20934,21708,Undirected,14756,,,2,2
20467,30244,Undirected,14757,,,1,1
20385,20906,Undirected,14758,,,1,1
21778,40021,Undirected,14759,,,1,1
21436,21613,Undirected,14760,,,1,1
20967,30401,Undirected,14761,,,1,1
21220,40183,Undirected,14762,,,1,1
21358,21754,Undirected,14763,,,7,7
30406,40076,Undirected,14764,,,14,14
10132,21764,Undirected,14765,,,2,2
20724,21601,Undirected,14766,,,2,2
20724,21359,Undirected,14767,,,1,1
10771,11074,Undirected,14768,,,3,3
20775,30220,Undirected,14769,,,2,2
10797,40113,Undirected,14770,,,1,1
20596,21521,Undirected,14771,,,5,5
21046,50037,Undirected,14772,,,3,3
10380,11293,Undirected,14773,,,1,1
20005,21755,Undirected,14774,,,50,50
10229,40161,Undirected,14775,,,5,5
20218,21767,Undirected,14776,,,6,6
10208,10360,Undirected,14777,,,1,1
30244,60055,Undirected,14778,,,5,5
11358,20303,Undirected,14779,,,1,1
20195,40177,Undirected,14780,,,1,1
10521,11365,Undirected,14781,,,4,4
20306,20905,Undirected,14782,,,4,4
21015,21807,Undirected,14783,,,1,1
10313,10527,Undirected,14784,,,17,17
20904,40180,Undirected,14785,,,1,1
30368,40164,Undirected,14786,,,2,2
21094,40163,Undirected,14787,,,5,5
21359,30358,Undirected,14788,,,1,1
10770,20357,Undirected,14789,,,1,1
40025,40061,Undirected,14790,,,2,2
20296,30251,Undirected,14791,,,1,1
20428,21026,Undirected,14792,,,3,3
10483,21094,Undirected,14793,,,1,1
20131,20513,Undirected,14794,,,2,2
20513,20807,Undirected,14795,,,4,4
20540,20755,Undirected,14796,,,3,3
20226,30011,Undirected,14797,,,2,2
10355,20355,Undirected,14798,,,2,2
10190,60028,Undirected,14799,,,1,1
10903,20678,Undirected,14800,,,3,3
10113,21080,Undirected,14801,,,33,33
10603,11067,Undirected,14802,,,441,441
20779,21692,Undirected,14803,,,2,2
10297,10958,Undirected,14804,,,1,1
10661,21468,Undirected,14805,,,1,1
10179,20434,Undirected,14806,,,1,1
10016,11168,Undirected,14807,,,1,1
10298,21005,Undirected,14808,,,2,2
30358,40095,Undirected,14809,,,1,1
10200,10757,Undirected,14810,,,1,1
10219,20883,Undirected,14811,,,1,1
20221,20281,Undirected,14812,,,1,1
10200,10752,Undirected,14813,,,4,4
20006,20236,Undirected,14814,,,1,1
11316,20632,Undirected,14815,,,1,1
11242,40055,Undirected,14816,,,9,9
21845,40006,Undirected,14817,,,1,1
10048,11312,Undirected,14818,,,2,2
20648,30229,Undirected,14819,,,1,1
20346,21361,Undirected,14820,,,11,11
10243,30086,Undirected,14821,,,3,3
10295,11127,Undirected,14822,,,1,1
10295,10528,Undirected,14823,,,38,38
10112,30164,Undirected,14824,,,1,1
21404,21615,Undirected,14825,,,5,5
11143,30176,Undirected,14826,,,13,13
20408,20431,Undirected,14827,,,2,2
10028,30190,Undirected,14828,,,1,1
10192,10818,Undirected,14829,,,2,2
21660,40120,Undirected,14830,,,2,2
20203,60017,Undirected,14831,,,1,1
20314,21578,Undirected,14832,,,2,2
21414,30107,Undirected,14833,,,1,1
20574,20803,Undirected,14834,,,1,1
11134,11394,Undirected,14835,,,1,1
20146,20396,Undirected,14836,,,1,1
20732,21682,Undirected,14837,,,2,2
10267,20473,Undirected,14838,,,1,1
20671,21342,Undirected,14839,,,1,1
21369,21569,Undirected,14840,,,6,6
21431,40030,Undirected,14841,,,1,1
10312,21443,Undirected,14842,,,6,6
11371,20314,Undirected,14843,,,39,39
60001,90008,Undirected,14844,,,1,1
10840,20586,Undirected,14845,,,2,2
40031,40055,Undirected,14846,,,1,1
10588,30054,Undirected,14847,,,1,1
10789,20770,Undirected,14848,,,1,1
20343,20388,Undirected,14849,,,4,4
10306,50007,Undirected,14850,,,82,82
20939,30399,Undirected,14851,,,1,1
20028,30296,Undirected,14852,,,1,1
40009,40132,Undirected,14853,,,2,2
10198,60005,Undirected,14854,,,1,1
40014,40127,Undirected,14855,,,1,1
21349,21664,Undirected,14856,,,1,1
20477,20821,Undirected,14857,,,1,1
20314,20485,Undirected,14858,,,2,2
10306,10649,Undirected,14859,,,1,1
10122,10264,Undirected,14860,,,5,5
20924,40055,Undirected,14861,,,2,2
11246,20306,Undirected,14862,,,1,1
20106,20355,Undirected,14863,,,2,2
10200,20398,Undirected,14864,,,2,2
10795,21122,Undirected,14865,,,1,1
10380,21099,Undirected,14866,,,4,4
10977,30164,Undirected,14867,,,14,14
20745,20824,Undirected,14868,,,1,1
20188,20201,Undirected,14869,,,1,1
10522,11335,Undirected,14870,,,1,1
10550,20043,Undirected,14871,,,3,3
40167,50028,Undirected,14872,,,2,2
21690,40064,Undirected,14873,,,1,1
10295,20806,Undirected,14874,,,3,3
10303,20203,Undirected,14875,,,1,1
10322,10781,Undirected,14876,,,1,1
10995,60028,Undirected,14877,,,1,1
10067,20335,Undirected,14878,,,1,1
10205,11204,Undirected,14879,,,1,1
11291,20343,Undirected,14880,,,18,18
30048,40006,Undirected,14881,,,1,1
20222,30046,Undirected,14882,,,3,3
10456,21620,Undirected,14883,,,2,2
20806,30107,Undirected,14884,,,1,1
11015,21079,Undirected,14885,,,1,1
20745,30292,Undirected,14886,,,1,1
10715,20694,Undirected,14887,,,7,7
20448,40026,Undirected,14888,,,1,1
20227,40009,Undirected,14889,,,8,8
20091,21327,Undirected,14890,,,24,24
20219,21245,Undirected,14891,,,1,1
20266,20328,Undirected,14892,,,3,3
20871,21243,Undirected,14893,,,1,1
20372,21049,Undirected,14894,,,1,1
20314,40042,Undirected,14895,,,1,1
10771,20213,Undirected,14896,,,9,9
21600,30283,Undirected,14897,,,54,54
20185,20426,Undirected,14898,,,2,2
20544,20969,Undirected,14899,,,2,2
20095,20732,Undirected,14900,,,1,1
10576,21601,Undirected,14901,,,16,16
20456,30244,Undirected,14902,,,10,10
21715,30346,Undirected,14903,,,1,1
20254,40164,Undirected,14904,,,1,1
10016,11378,Undirected,14905,,,2,2
10304,30003,Undirected,14906,,,1,1
10930,10986,Undirected,14907,,,4,4
40120,90019,Undirected,14908,,,1,1
20157,30094,Undirected,14909,,,1,1
20294,20795,Undirected,14910,,,8,8
20773,21314,Undirected,14911,,,1,1
20944,21510,Undirected,14912,,,2,2
10521,21115,Undirected,14913,,,76,76
10152,20008,Undirected,14914,,,19,19
20057,20658,Undirected,14915,,,1,1
11181,30312,Undirected,14916,,,1,1
10346,10914,Undirected,14917,,,1,1
11312,20497,Undirected,14918,,,25,25
10111,21623,Undirected,14919,,,1,1
21373,40091,Undirected,14920,,,6,6
21037,40042,Undirected,14921,,,4,4
20799,21539,Undirected,14922,,,5,5
20272,40142,Undirected,14923,,,1,1
11054,40055,Undirected,14924,,,1,1
10221,21599,Undirected,14925,,,4,4
10409,20069,Undirected,14926,,,120,120
10251,10398,Undirected,14927,,,2,2
11219,40079,Undirected,14928,,,1,1
10251,10823,Undirected,14929,,,1,1
10067,21391,Undirected,14930,,,47,47
10360,40138,Undirected,14931,,,8,8
20118,20710,Undirected,14932,,,1,1
11297,21105,Undirected,14933,,,124,124
21089,30340,Undirected,14934,,,1,1
10173,11001,Undirected,14935,,,1,1
11146,20236,Undirected,14936,,,2,2
20372,60082,Undirected,14937,,,1,1
10863,20296,Undirected,14938,,,1,1
40170,50059,Undirected,14939,,,1,1
10863,20291,Undirected,14940,,,1,1
11168,30070,Undirected,14941,,,3,3
20257,20314,Undirected,14942,,,2,2
11293,20529,Undirected,14943,,,1,1
21188,40006,Undirected,14944,,,1,1
11307,20640,Undirected,14945,,,3,3
11235,21441,Undirected,14946,,,6,6
20618,20772,Undirected,14947,,,1,1
10259,10707,Undirected,14948,,,1,1
11287,21682,Undirected,14949,,,3,3
10067,11278,Undirected,14950,,,1,1
40035,60091,Undirected,14951,,,1,1
10800,40095,Undirected,14952,,,1,1
10120,21146,Undirected,14953,,,6,6
20837,30229,Undirected,14954,,,1,1
10695,40167,Undirected,14955,,,1,1
10365,20920,Undirected,14956,,,1,1
11199,21686,Undirected,14957,,,1,1
10334,21611,Undirected,14958,,,1,1
10101,20315,Undirected,14959,,,2,2
21264,40073,Undirected,14960,,,1,1
20112,40051,Undirected,14961,,,2,2
10190,20685,Undirected,14962,,,5,5
10154,30283,Undirected,14963,,,154,154
10418,30315,Undirected,14964,,,7,7
21079,40058,Undirected,14965,,,2,2
10934,20805,Undirected,14966,,,3,3
20905,20985,Undirected,14967,,,20,20
20422,20935,Undirected,14968,,,3,3
20867,30257,Undirected,14969,,,2,2
10946,21037,Undirected,14970,,,2,2
10614,21416,Undirected,14971,,,20,20
10116,10860,Undirected,14972,,,1,1
21079,60091,Undirected,14973,,,2,2
20512,21513,Undirected,14974,,,1,1
10910,20337,Undirected,14975,,,2,2
20564,40164,Undirected,14976,,,1,1
10430,11106,Undirected,14977,,,3,3
20415,40196,Undirected,14978,,,1,1
21431,60030,Undirected,14979,,,9,9
20410,20429,Undirected,14980,,,1,1
10062,40097,Undirected,14981,,,6,6
20478,21780,Undirected,14982,,,1,1
20683,20817,Undirected,14983,,,1,1
20647,21356,Undirected,14984,,,1,1
20122,40068,Undirected,14985,,,1,1
10241,20271,Undirected,14986,,,2,2
20294,40114,Undirected,14987,,,1,1
11278,20315,Undirected,14988,,,1,1
10991,40036,Undirected,14989,,,2,2
20359,21486,Undirected,14990,,,30,30
10380,20785,Undirected,14991,,,2,2
20936,40080,Undirected,14992,,,121,121
10016,10173,Undirected,14993,,,1,1
10863,20836,Undirected,14994,,,1,1
10079,21484,Undirected,14995,,,1,1
10842,40013,Undirected,14996,,,1,1
10930,40035,Undirected,14997,,,1,1
40043,40061,Undirected,14998,,,2,2
10057,21188,Undirected,14999,,,1,1
11367,20954,Undirected,15000,,,24,24
10831,11223,Undirected,15001,,,62,62
10310,11181,Undirected,15002,,,1,1
10118,11177,Undirected,15003,,,1,1
10216,20175,Undirected,15004,,,5,5
20314,20686,Undirected,15005,,,4,4
21441,90004,Undirected,15006,,,1,1
20487,40003,Undirected,15007,,,2,2
10698,20571,Undirected,15008,,,1,1
11411,60017,Undirected,15009,,,1,1
20195,21109,Undirected,15010,,,348,348
11146,30184,Undirected,15011,,,1,1
20325,30020,Undirected,15012,,,1,1
20373,21583,Undirected,15013,,,2,2
11069,20051,Undirected,15014,,,26,26
20400,30328,Undirected,15015,,,1,1
21634,30120,Undirected,15016,,,9,9
10660,30304,Undirected,15017,,,19,19
20312,21715,Undirected,15018,,,1,1
10918,11349,Undirected,15019,,,1,1
20119,20458,Undirected,15020,,,1,1
11358,21794,Undirected,15021,,,3,3
20294,20487,Undirected,15022,,,1,1
21677,21779,Undirected,15023,,,1,1
20557,20619,Undirected,15024,,,1,1
20730,60015,Undirected,15025,,,2,2
20061,20315,Undirected,15026,,,4,4
20270,30349,Undirected,15027,,,6,6
10016,40183,Undirected,15028,,,3,3
20899,21692,Undirected,15029,,,3,3
10221,11106,Undirected,15030,,,2,2
21601,50047,Undirected,15031,,,1,1
20361,40070,Undirected,15032,,,1,1
11350,20792,Undirected,15033,,,2,2
20055,21376,Undirected,15034,,,3,3
10326,21246,Undirected,15035,,,1,1
11366,30046,Undirected,15036,,,1,1
10546,20511,Undirected,15037,,,2,2
10776,21583,Undirected,15038,,,3,3
21359,50077,Undirected,15039,,,1,1
10176,20009,Undirected,15040,,,15,15
20932,30353,Undirected,15041,,,1,1
20894,40113,Undirected,15042,,,2,2
21431,40049,Undirected,15043,,,1,1
10878,40060,Undirected,15044,,,11,11
10838,20944,Undirected,15045,,,5,5
10130,20980,Undirected,15046,,,1,1
20559,21012,Undirected,15047,,,17,17
21079,40016,Undirected,15048,,,1,1
20377,20628,Undirected,15049,,,1,1
21039,30147,Undirected,15050,,,1,1
20505,30390,Undirected,15051,,,1,1
20008,20748,Undirected,15052,,,1,1
10744,11220,Undirected,15053,,,15,15
10603,20157,Undirected,15054,,,603,603
20079,21756,Undirected,15055,,,14,14
20915,21627,Undirected,15056,,,1,1
10629,11003,Undirected,15057,,,1,1
30074,60022,Undirected,15058,,,5,5
20131,20540,Undirected,15059,,,1,1
10016,11337,Undirected,15060,,,1,1
20336,21038,Undirected,15061,,,1,1
21121,40007,Undirected,15062,,,2,2
11321,30033,Undirected,15063,,,66,66
10749,20434,Undirected,15064,,,1,1
10077,21188,Undirected,15065,,,4,4
20325,21669,Undirected,15066,,,1,1
10141,11156,Undirected,15067,,,1,1
10805,10882,Undirected,15068,,,5,5
20306,21448,Undirected,15069,,,94,94
10594,30296,Undirected,15070,,,1,1
10121,10326,Undirected,15071,,,4,4
11196,20343,Undirected,15072,,,1,1
21449,21734,Undirected,15073,,,1,1
20331,21179,Undirected,15074,,,41,41
11146,21578,Undirected,15075,,,1,1
20007,21432,Undirected,15076,,,22,22
10392,21245,Undirected,15077,,,6,6
10785,40079,Undirected,15078,,,6,6
21115,40164,Undirected,15079,,,10,10
20173,20390,Undirected,15080,,,3,3
11161,20642,Undirected,15081,,,1,1
10352,40143,Undirected,15082,,,1,1
20305,40071,Undirected,15083,,,1,1
10466,21829,Undirected,15084,,,2,2
10145,20795,Undirected,15085,,,1,1
10602,50074,Undirected,15086,,,1,1
10129,10590,Undirected,15087,,,2,2
10752,40025,Undirected,15088,,,56,56
10334,20426,Undirected,15089,,,96,96
20781,20899,Undirected,15090,,,7,7
20251,30044,Undirected,15091,,,1,1
20411,21638,Undirected,15092,,,2,2
10533,20529,Undirected,15093,,,2,2
20020,21463,Undirected,15094,,,4,4
20033,60066,Undirected,15095,,,9,9
20809,20905,Undirected,15096,,,5,5
20219,20663,Undirected,15097,,,193,193
20303,21781,Undirected,15098,,,1,1
10496,10722,Undirected,15099,,,8,8
10120,10838,Undirected,15100,,,8,8
11018,21247,Undirected,15101,,,2,2
20529,60054,Undirected,15102,,,106,106
11401,21497,Undirected,15103,,,1,1
11181,20963,Undirected,15104,,,1,1
21453,60021,Undirected,15105,,,1,1
10282,30244,Undirected,15106,,,4,4
20811,20850,Undirected,15107,,,9,9
20544,60032,Undirected,15108,,,1,1
20194,20752,Undirected,15109,,,155,155
11257,21433,Undirected,15110,,,5,5
10528,60030,Undirected,15111,,,4,4
20372,30248,Undirected,15112,,,1,1
20855,40118,Undirected,15113,,,7,7
20104,20906,Undirected,15114,,,1,1
10493,20411,Undirected,15115,,,9,9
20665,30307,Undirected,15116,,,1,1
10698,10699,Undirected,15117,,,128,128
20700,30298,Undirected,15118,,,2,2
10734,20160,Undirected,15119,,,1,1
20936,21291,Undirected,15120,,,2,2
10797,20930,Undirected,15121,,,1,1
21038,21541,Undirected,15122,,,6,6
21200,30220,Undirected,15123,,,2,2
10971,30303,Undirected,15124,,,2,2
11313,40009,Undirected,15125,,,2,2
10691,20400,Undirected,15126,,,2,2
20203,20314,Undirected,15127,,,1,1
21234,21380,Undirected,15128,,,1,1
20702,60015,Undirected,15129,,,2,2
10420,20192,Undirected,15130,,,1,1
11313,20465,Undirected,15131,,,2,2
21206,90002,Undirected,15132,,,1,1
21136,21599,Undirected,15133,,,1,1
20354,20429,Undirected,15134,,,7,7
10099,20505,Undirected,15135,,,1,1
10955,20487,Undirected,15136,,,1,1
11358,21844,Undirected,15137,,,1,1
20712,21699,Undirected,15138,,,3,3
20698,30209,Undirected,15139,,,1,1
20306,20824,Undirected,15140,,,1,1
20420,30244,Undirected,15141,,,2,2
10088,20102,Undirected,15142,,,62,62
20372,21707,Undirected,15143,,,2,2
10723,21196,Undirected,15144,,,17,17
20095,21636,Undirected,15145,,,6,6
10454,10851,Undirected,15146,,,1,1
10018,30414,Undirected,15147,,,1,1
11173,20384,Undirected,15148,,,1,1
10779,21280,Undirected,15149,,,2,2
20686,40085,Undirected,15150,,,9,9
20675,20908,Undirected,15151,,,331,331
10594,11157,Undirected,15152,,,2,2
20756,21200,Undirected,15153,,,1,1
20042,20097,Undirected,15154,,,1,1
21109,21356,Undirected,15155,,,1,1
10061,21206,Undirected,15156,,,1,1
21083,21185,Undirected,15157,,,2,2
30335,40062,Undirected,15158,,,3,3
20808,60046,Undirected,15159,,,1,1
20175,40164,Undirected,15160,,,2,2
20985,30107,Undirected,15161,,,1,1
10857,20085,Undirected,15162,,,2,2
